url,domain,title,date,clean_text
https://ekonomi.republika.co.id/berita/sswu1r423/wamentan-sidak-pasar-johar-temukan-harga-sembako-fluktuatif-ringan,ekonomi.republika.co.id,"Wamentan Sidak Pasar Johar, Temukan Harga Sembako 'Fluktuatif' Ringan |Republika Online",2025-03-10,"wakil menteri pertanian (wamentan) sudaryono melakukan inspeksi mendadak (sidak) ke pasar induk johar kota semarang, jawa tengah, senin (10/3/2025).

sidak dilakukan dalam rangka mengecek harga kebutuhan pokok selama ramadhan dan menjelang lebaran.

sudaryono mengungkapkan, stok dan harga kebutuhan pokok di pasar johar semarang terpantau stabil.

""stok di sini ada, harga-harga juga oke, ada yang naik sedikit, ada yang turun sedikit,"" katanya ketika memberikan keterangan kepada awak media.

berkaca dari beberapa sidak ke pasar yang pernah dilakukannya sebelumnya, sudaryono berharap menemukan kecurangan-kecurangan oleh pedagang di pasar johar.

""misalnya minyak gorengnya setelah dituang ternyata kurang lah, harganya tinggi, dan seterusnya.

sejauh ini kita liat dari bawah, minyak goreng yang dijual sesuai, harganya rp 15.500, lebih rendah dari het (harga eceran tertinggi),"" ucapnya.

dia pun memeriksa harga cabai yang beberapa waktu harganya melambung.

""yang kemarin dikeluhkan kan cabai rawit harganya sampai ada yang rp 100 ribu (per kilogram).

sekarang sudah turun di angka rp 70-an ribu.

kita berharap bisa turun lagi,"" kata sudaryono.

menurut sudaryono, harga daging kambing dan sapi di pasar johar semarang pun cukup stabil yakni antara rp 120-rp 130 ribu per kilogram.

dia cukup senang tak ada kasus kecurangan atau permainan harga tak sesuai standar di pasar johar semarang.

sudaryono mengatakan, dia menginginkan stok kebutuhan pokok di pasar-pasar tradisional maupun pasar swalayan tetap terjaga sepanjang ramadhan hingga menjelang lebaran.

oleh sebab itu, dia memperingatkan para pelaku usaha pangan agar tidak melakukan penimbunan atau tindakan lain yang dapat menimbulkan kelangkaan dan melambungkan harga.

""kita intinya tidak boleh nasib rakyat dipermainkan.

presiden bilang kalau ada yang nimbun, ada yang curang takarannya kurang, itu namanya merugikan rakyat.

selain masuk neraka, yang jelas kita segel,"" kata sudaryono.

dia menambahkan, telah terdapat beberapa perusahaan yang diperiksa polisi karena melakukan tindakan-tindakan tersebut.

""kita tentunya tidak ada toleransi.

siapapun backing-nya nggak ada urusan.

karena ini perintah presiden,"" ujarnya."
https://news.republika.co.id/berita/t2wru85530000/harga-emas-antam-galeri24-dan-ubs-di-pegadaian-melonjak,news.republika.co.id,"Harga Emas Antam, Galeri24, dan UBS di Pegadaian Melonjak |Republika Online",2025-09-21,"harga emas mengalami kenaikan signifikan pada minggu (tanggal), sebagaimana dilaporkan oleh laman resmi sahabat pegadaian.

peningkatan ini terjadi pada produk logam mulia buatan ubs, galeri24, dan antam, yang semuanya menunjukkan kenaikan harga yang cukup tajam.

harga jual emas antam melonjak menjadi rp2.212.000 per gram dari harga sebelumnya rp2.178.000 per gram.

sementara itu, emas galeri24 juga mencatat kenaikan, dijual pada harga rp2.112.000 per gram dari awalnya rp2.081.000 per gram.

emas ubs tidak ketinggalan, dengan harga yang meningkat menjadi rp2.142.000 dari rp2.126.000 per gram.

emas galeri24 tersedia dalam kuantitas mulai dari 0,5 gram hingga 1.000 gram atau 1 kilogram, sedangkan emas ubs dijual dengan kuantitas dari 0,5 gram hingga 500 gram.

harga emas ubs - 0,5 gram: rp1.159.000 - 1 gram: rp2.142.000 - 2 gram: rp4.251.000 - 5 gram: rp10.503.000 - 10 gram: rp20.894.000 - 25 gram: rp52.133.000 - 50 gram: rp104.051.000 - 100 gram: rp208.019.000 - 250 gram: rp519.894.000 - 500 gram: rp1.038.562.000 harga emas galeri24 - 0,5 gram: rp1.107.000 - 1 gram: rp2.112.000 - 2 gram: rp4.160.000 - 5 gram: rp10.321.000 - 10 gram: rp20.588.000 - 25 gram: rp51.342.000 - 50 gram: rp102.601.000 - 100 gram: rp205.101.000 - 250 gram: rp512.497.000 - 500 gram: rp1.024.489.000 - 1.000 gram: rp2.048.978.000 harga emas antam - 0,5 gram: rp1.158.000 - 1 gram: rp2.212.000 - 2 gram: rp4.360.000 - 3 gram: rp6.514.000 - 5 gram: rp10.822.000 - 10 gram: rp21.586.000 - 25 gram: rp53.832.000 - 50 gram: rp107.582.000 - 100 gram: rp215.082.000 - 250 gram: rp537.428.000 - 500 gram: rp1.074.636.000 - 1.000 gram: rp2.149.230.000 konten ini diolah dengan bantuan ai."
https://news.republika.co.id/berita/t2wru88630000/harga-emas-antam-galeri24-dan-ubs-di-pegadaian-meroket,news.republika.co.id,"Harga Emas Antam, Galeri24, dan UBS di Pegadaian Meroket |Republika Online",2025-09-21,"harga emas di pegadaian mengalami lonjakan signifikan pada minggu ini.

berdasarkan data dari laman resmi sahabat pegadaian, harga emas dari antam, galeri24, dan ubs melesat.

harga jual emas antam tercatat naik menjadi rp2.212.000 per gram dari sebelumnya rp2.178.000.

sementara itu, emas galeri24 meningkat menjadi rp2.112.000 per gram, dibandingkan harga awal rp2.081.000.

emas ubs juga menunjukkan kenaikan dengan harga terbaru rp2.142.000 per gram, naik dari rp2.126.000.

kenaikan ini menjadikan emas sebagai pilihan investasi yang semakin diminati oleh masyarakat.

emas galeri24 tersedia dalam kuantitas mulai dari 0,5 gram hingga 1.000 gram atau 1 kilogram, sedangkan emas ubs dijual dalam ukuran 0,5 gram hingga 500 gram.

daftar harga emas terkini berikut adalah rincian harga emas masing-masing produk: harga emas ubs: - 0,5 gram: rp1.159.000 - 1 gram: rp2.142.000 - 2 gram: rp4.251.000 - 5 gram: rp10.503.000 - 10 gram: rp20.894.000 - 25 gram: rp52.133.000 - 50 gram: rp104.051.000 - 100 gram: rp208.019.000 - 250 gram: rp519.894.000 - 500 gram: rp1.038.562.000 - 0,5 gram: rp1.107.000 - 1 gram: rp2.112.000 - 2 gram: rp4.160.000 - 5 gram: rp10.321.000 - 10 gram: rp20.588.000 - 25 gram: rp51.342.000 - 50 gram: rp102.601.000 - 100 gram: rp205.101.000 - 250 gram: rp512.497.000 - 500 gram: rp1.024.489.000 - 1.000 gram: rp2.048.978.000 - 0,5 gram: rp1.158.000 - 1 gram: rp2.212.000 - 2 gram: rp4.360.000 - 3 gram: rp6.514.000 - 5 gram: rp10.822.000 - 10 gram: rp21.586.000 - 25 gram: rp53.832.000 - 50 gram: rp107.582.000 - 100 gram: rp215.082.000 - 250 gram: rp537.428.000 - 500 gram: rp1.074.636.000 - 1.000 gram: rp2.149.230.000"
https://ekonomi.republika.co.id/berita/t4k1wb472/mentan-amran-jemput-presiden-brasil-setelah-turunkan-harga-pupuk-20-persen,ekonomi.republika.co.id,"Mentan Amran Jemput Presiden Brasil, Setelah Turunkan Harga Pupuk 20 Persen |Republika Online",2025-10-23,"di bawah langit sore bandara halim perdanakusuma, deretan pasukan kehormatan berdiri tegak.

pesawat kepresidenan brasil baru saja mendarat, rabu (22/10/2025) membawa tamu penting: presiden luiz inácio lula da silva, tokoh dunia yang dikenal lantang membela kepentingan petani dan kaum pekerja.

namun sorotan tak hanya tertuju pada tamu dari amerika latin itu.

di sisi landasan, menteri pertanian (mentan) andi amran sulaiman berdiri menyambut dengan senyum lebar.

di hari yang sama, beberapa jam sebelumnya, amran baru saja mengumumkan kebijakan bersejarah, penurunan harga pupuk bersubsidi sebesar 20 persen di seluruh indonesia.

dua peristiwa besar dalam satu hari.

satu di panggung diplomasi, satu lagi di jantung kehidupan petani.

dan keduanya menyampaikan pesan yang sama: indonesia sedang menegakkan kembali kedaulatan pangannya.

hari yang mengukir sejarah pagi hari, amran berdiri di depan awak media di kantor kementerian pertanian, jakarta.

dengan nada tegas, ia mengumumkan kebijakan yang langsung disambut riuh di kalangan petani: harga pupuk turun hingga 20 persen.

langkah itu disebut-sebut sebagai yang pertama dalam sejarah indonesia modern.

harga urea yang semula rp 2 .250 per kilogram kini turun menjadi rp 1.800, sedangkan npk dari rp 2.300 menjadi rp 1.840.

“ini bentuk nyata keberpihakan negara kepada petani.

kita ingin petani bisa menanam dengan ongkos yang lebih murah dan hasil yang lebih baik,” ujar amran kala itu.

kebijakan tersebut tidak datang dari ruang rapat berpendingin udara semata.

ia lahir dari efisiensi sistem logistik dan distribusi, hasil evaluasi lapangan, dan dorongan agar anggaran pertanian benar-benar menyentuh petani di tingkat paling bawah.

beberapa jam setelah pengumuman itu, amran berganti jas resmi dan berangkat ke bandara halim.

tugasnya kali ini berbeda: menyambut langsung presiden brasil, lula da silva, yang datang dalam kunjungan kenegaraan.

tidak banyak yang tahu, kehadiran amran di barisan penyambut presiden asing bukanlah kebetulan.

ia memang dipercaya mewakili pemerintah indonesia sebagai simbol kekuatan pangan nasional.

lula dan amran dikenal memiliki kesamaan latar perjuangan: keduanya tumbuh dari akar pertanian dan melihat pangan bukan sekadar sektor ekonomi, melainkan pondasi kemandirian bangsa.

“brasil dan indonesia memiliki semangat yang sama, menjadikan pertanian sebagai kekuatan rakyat,” ujar amran usai prosesi penyambutan.

poros baru dari selatan dunia brasil dan indonesia adalah dua kekuatan besar yang terletak di belahan selatan dunia.

brasil unggul dalam industri kedelai, daging, dan bioenergi; sementara indonesia sedang menapaki puncak kemandirian pangan tropis.

pertemuan dua negara ini menandai munculnya poros baru diplomasi pangan global, di luar dominasi negara-negara utara.

kerja sama yang kini dijajaki meliputi teknologi pertanian tropis, riset pupuk ramah lingkungan, hingga perdagangan produk pangan berkelanjutan.

dalam konteks itu, amran bukan sekadar menteri teknis.

ia wajah dari pertanian indonesia yang tangguh, produktif, dan disegani.

setahun terakhir, indonesia di bawah pemerintahan presiden prabowo subianto mencatat capaian signifikan di sektor pertanian.

produksi beras melonjak, impor jagung dan kedelai turun drastis, dan harga bahan pangan relatif stabil.

penurunan harga pupuk bersubsidi menjadi tonggak baru dari upaya panjang menuju kedaulatan pangan.

bagi banyak pihak, langkah itu menunjukkan keberanian amran menempuh jalur efisiensi tanpa mengorbankan kesejahteraan petani.

“pertanian bukan lagi sektor pinggiran.

ia adalah wajah kekuatan indonesia di dunia,” ujar seorang pejabat senior yang turut hadir di halim.

hari itu, di bawah lampu sorot bandara yang mulai redup, dua tokoh pertanian dunia berjabat tangan.

satu datang dari negeri jauh di amerika selatan, satu lagi dari tanah subur nusantara.

bersama, mereka membawa pesan yang sama: pertanian kekuatan bangsa.

dan bagi indonesia, hari itu menjadi penegasan bahwa pangan bukan sekadar urusan dapur - tapi simbol kedaulatan, martabat, dan kekuatan negara.

“dunia harus melihat,” ujar amran pelan, “indonesia bukan hanya bisa memberi makan rakyatnya sendiri - tapi juga siap menjadi negara yang memberi makan dunia.”"
https://ekonomi.republika.co.id/berita/t6bavp370/daftar-lengkap-harga-emas-antam-hari-ini-turun-tipis-rp-2000,ekonomi.republika.co.id,"Daftar Lengkap Harga Emas Antam Hari Ini, Turun Tipis Rp 2.000 |Republika Online",2025-11-26,"harga emas antam yang dipantau dari laman logam mulia, rabu (26/11/2025), mengalami sedikit penurunan rp 2.000 dari awalnya rp 2.380.000 menjadi rp 2.378.000 per gram.

harga jual kembali (buyback) turut turun tipis ke angka rp 2.239.000 per gram, serta dijual mulai dari gramasi 0,5 gram hingga 1 kilogram (1.000 gram).

transaksi harga jual dikenakan potongan pajak sesuai dengan pmk no.

34/pmk.10/2017.

penjualan kembali emas batangan ke pt antam tbk dengan nominal lebih dari rp 10 juta dikenakan pajak penghasilan (pph) pasal 22 sebesar 1,5 persen untuk pemegang nomor pokok wajib pajak (npwp) dan 3 persen untuk non-npwp.

pph 22 atas transaksi buyback dipotong langsung dari total nilai buyback.

berikut harga pecahan emas batangan yang tercatat di laman logam mulia antam pada rabu: - harga emas 0,5 gram: rp 1.239.000 - harga emas 1 gram: rp 2.378.000 - harga emas 2 gram: rp 4.696.000 - harga emas 3 gram: rp 7.019.000 - harga emas 5 gram: rp 11.665.000 - harga emas 10 gram: rp 23.275.000 - harga emas 25 gram: rp 58.062.000 - harga emas 50 gram: rp 116.045.000 - harga emas 100 gram: rp 232.012.000 - harga emas 250 gram: rp 579.765.000 - harga emas 500 gram: rp 1.159.320.000 - harga emas 1.000 gram: rp 2.318.600.000 potongan pajak harga beli emas sesuai dengan pmk nomor 34/pmk.10/2017, pembelian emas batangan dikenakan pph 22 sebesar 0,45 persen untuk pemegang npwp dan 0,9 persen untuk non-npwp.

setiap pembelian emas batangan disertai dengan bukti potong pph 22."
https://news.republika.co.id/berita/t4plv6130000/harga-emas-ubs-dan-galeri24-turun-tipis-di-pegadaian,news.republika.co.id,Harga Emas UBS dan Galeri24 Turun Tipis di Pegadaian |Republika Online,2025-10-26,"harga emas di pegadaian menunjukkan tren penurunan tipis pada dua produk logam mulia, yakni ubs dan galeri24, pada minggu (26/10).

harga jual emas galeri24 turun menjadi rp2.443.000 dari sebelumnya rp2.445.000 per gram, sementara emas ubs mengalami penurunan ke rp2.452.000 dari rp2.454.000 per gram.

penurunan harga ini terjadi ketika emas antam masih belum ditampilkan sejak 24 oktober.

produk logam mulia galeri24 dijual dalam variasi berat mulai dari 0,5 gram hingga 1.000 gram atau 1 kilogram.

sementara itu, emas ubs tersedia dalam ukuran 0,5 gram hingga 500 gram.

berikut adalah daftar lengkap harga emas ubs dan galeri24 saat ini: harga emas ubs: - 0,5 gram: rp1.326.000 - 1 gram: rp2.452.000 - 2 gram: rp4.866.000 - 5 gram: rp12.024.000 - 10 gram: rp23.920.000 - 25 gram: rp59.682.000 - 50 gram: rp119.118.000 - 100 gram: rp238.142.000 - 250 gram: rp595.179.000 - 500 gram: rp1.188.956.000 harga emas galeri24: - 0,5 gram: rp1.282.000 - 1 gram: rp2.443.000 - 2 gram: rp4.813.000 - 5 gram: rp11.942.000 - 10 gram: rp23.819.000 - 25 gram: rp59.402.000 - 50 gram: rp118.710.000 - 100 gram: rp237.301.000 - 250 gram: rp592.961.000 - 500 gram: rp1.185.338.000 - 1.000 gram: rp2.370.675.000 konten ini diolah dengan bantuan ai."
https://news.republika.co.id/berita/t0yeii7830000/polda-sulut-distribusikan-6385-ton-beras-dalam-gerakan-pangan-murah,news.republika.co.id,"Polda Sulut Distribusikan 63,85 Ton Beras dalam Gerakan Pangan Murah |Republika Online",2025-08-14,"polda sulawesi utara (sulut) bekerja sama dengan bulog mendistribusikan 63,85 ton beras kepada masyarakat melalui 'gerakan pangan murah'.

program ini dilaksanakan untuk menjaga stabilisasi pasokan dan harga pangan di wilayah sulut dari jumat (8/8) hingga selasa (12/8).

kabid humas polda sulut, kombes pol alamsyah parulian hasibuan, menjelaskan bahwa program ini bertujuan untuk membantu warga dan mempererat hubungan polri dengan masyarakat.

""gerakan pangan murah polri ini dilaksanakan melalui penjualan beras sphp kepada masyarakat sejak jumat (8/8) hingga selasa (12/8),"" ujar kombes pol alamsyah parulian hasibuan di manado, rabu.

kegiatan ini merupakan bagian dari program polri untuk masyarakat, bertujuan menjaga stabilisasi pasokan dan harga pangan di wilayah, termasuk provinsi sulut.

jumlah beras program stabilisasi pasokan dan harga pangan (sphp) yang disalurkan mencapai 63.855 kg atau 63,85 ton.

""gerakan pangan murah ini tidak hanya untuk membantu meringankan beban ekonomi warga tetapi juga mempererat hubungan kemitraan antara polri dengan masyarakat.

kegiatan akan dilaksanakan secara berkelanjutan sampai dengan akhir tahun 2025,"" tambah kombes pol hasibuan.

'gerakan pangan murah' ini juga akan dilaksanakan secara serentak oleh seluruh jajaran polri, termasuk di wilayah hukum polda sulut dan polres jajaran, pada hari kamis (14/8).

lokasi yang menjadi titik 'gerakan pangan murah' yaitu polresta manado di eks jembatan timbang depan polsek pineleng dan balai desa rumengkor induk kecamatan tombulu, polres bitung (pasar buah kelurahan madidir dan pasar cita kota bitung), polres tomohon (kelurahan woloan satu kecamatan tomohon barat dan kelurahan lansot kecamatan tomohon selatan).

selanjutnya, polres minahasa selatan di pasar tumpaan baru kecamatan tumpaan, polres bolaang mongondow (pasar poigar kecamatan poigar), polres bolaang mongondow timur (lapangan desa nuangan i), polres bolaang mongondow selatan (tabilaa), dan polres bolaang mongondow utara (samping polsek pinogaluman).

di polres kotamobagu dipusatkan di pasar genggulang kecamatan kotamobagu utara, polres kepulauan sangihe (kantor desa hiung dan halaman polsek tabukan tengah), polres minahasa tenggara (desa ratatotok satu dan desa moreah kecamatan ratatotok), serta polres kepulauan talaud (pasar lama melonguane).

konten ini diolah dengan bantuan ai."
https://republika.co.id/berita/ssfxeo456/bapanas-gandeng-suri-nusantara-jaya-operasi-pasar-gerakan-pangan-murah-selama-ramadhan,republika.co.id,Bapanas Gandeng Suri Nusantara Jaya Operasi Pasar Gerakan Pangan Murah Selama Ramadhan |Republika Online,2025-03-01,"dalam upaya memastikan dan menjaga harga pangan menjelang dan selama bulan ramadhan tidak melonjak naik, badan pangan nasional (bapanas) menggelar operasi pasar gerakan pangan murah.

menurut kepala bapanas arief prasetyo adi, dalam menggelar operasi tersebut pihaknya tidak bekerja sendiri tetapi juga dibantu oleh stakeholder dibidang pangan yaitu pt suri nusantara jaya (snj).

""kami menggelar operasi pasar gerakan pangan murah selama 33 hari terhitung semenjak 26 febuari hingga 30 maret 2025,"" ungkap aldi akhir pekan ini.

sementara itu direktur utama pt suri retail nusantara aldi imam wibowo menyatakan sangat mendukung inisiatif bapanas ri dalam operasi pasar gerakan pangan murah.

suri retail nusantara yang bergerak di bidang importir dan distributor produk daging segar dan berkualitas yang berada dibawah naungan pt snj, menurut aldi berkomitmen untuk menyediakan pangan berkualitas dengan harga yang terjangkau.

""menjaga harga yang relatif terjangkau untuk pangan yang berkualitas terutama disepanjang bulan ramadhan penting kami lakukan.

kami ingin umat islam yang menjalani ibadah puasa dapat merasa tenang dan tidak khawatir dengan kemungkinan lonjakan harga kebutuhan pokok,"" kata aldi.

adapun operasi pasar gerakan pangan murah tersebut akan digelar dibeberapa titik seperti di cibubur kranggan bekasi, jati rawamangun jakarta timur, gdc depok, puri kosambi jakarta barat, pancoran tebet jakarta selatan, kemang jakarta selatan, menteng matraman jakarta pusat, pasar rebo cipayung jakarta timur serta salemba raya jakarta pusat."
https://ekonomi.republika.co.id/berita/szq8hh490/harga-emas-stabil-hari-ini-cek-daftar-lengkapnya,ekonomi.republika.co.id,"Harga Emas Stabil Hari Ini, Cek Daftar Lengkapnya |Republika Online",2025-07-21,"harga emas batangan pt aneka tambang tbk (antam) tidak mengalami perubahan pada senin (21/7/2025).

berdasarkan data dari laman resmi logam mulia, harga jual emas antam tercatat stabil di angka rp 1.927.000 per gram, sama seperti harga pada 19 juli 2025.

harga beli kembali (buyback) emas batangan juga tetap di level rp 1.773.000 per gram.

sesuai dengan peraturan menteri keuangan (pmk) no.

34/pmk.10/2017, transaksi penjualan emas batangan ke antam dengan nilai lebih dari rp 10 juta dikenakan pajak penghasilan (pph) pasal 22.

tarifnya sebesar 1,5 persen untuk pemilik nomor pokok wajib pajak (npwp) dan 3 persen bagi non-npwp.

pajak tersebut langsung dipotong dari nilai total buyback.

berikut daftar harga pecahan emas batangan antam yang berlaku pada senin (21/7/2025): - 0,5 gram: rp 1.013.500 - 1 gram: rp 1.927.000 - 2 gram: rp 3.794.000 - 3 gram: rp 5.666.000 - 5 gram: rp 9.410.000 - 10 gram: rp 18.765.000 - 25 gram: rp 46.787.000 - 50 gram: rp 93.495.000 - 100 gram: rp 186.912.000 - 250 gram: rp 467.015.000 - 500 gram: rp 933.820.000 - 1.000 gram: rp 1.867.600.000 adapun potongan pajak pada saat pembelian emas batangan juga diatur dalam pmk no.

34/pmk.10/2017.

pembelian emas dikenakan pph pasal 22 sebesar 0,45 persen untuk pemilik npwp dan 0,9 persen bagi yang tidak memiliki npwp.

setiap pembelian akan disertai bukti pemotongan pph 22."
https://ekonomi.republika.co.id/berita/t682ss349/harga-emas-dunia-turun-030-persen-ini-prediksi-analis-untuk-sepekan-ke-depan,ekonomi.republika.co.id,"Harga Emas Dunia Turun 0,30 Persen, Ini Prediksi Analis untuk Sepekan ke Depan |Republika Online",2025-11-24,"harga emas diperkirakan bergerak fluktuatif sepanjang pekan ini seiring dinamika global yang masih tinggi.

pergerakan harga logam mulia diproyeksi berada pada rentang rp 2,29 juta hingga rp 2,45 juta per gram.

pada perdagangan senin (24/11/2025) pukul 10.39 wib, harga emas dunia tercatat turun sekitar 0,30 persen atau 12,02 poin menuju level 4.053 dolar as per troy ons.

harga pembukaan hari ini berada di level 4.068 dolar as per troy ons.

pengamat mata uang dan komoditas, ibrahim assuaibi, menyebut kemungkinan terjadinya koreksi harga pada awal pekan.

ia memerkirakan support pertama berada di level 4.015 dolar as per troy ons, setara sekitar rp2,32 juta per gram.

“kalau seandainya turun dalam sepekan, kemungkinan di 3.972 dolar as per troy ons dan logam mulia di rp 2,29 juta per gram.

tetapi kalau naik, resisten keduanya di 4.180 dolar as per troy ons dan logam mulianya di rp2,45 juta per gram,” ujar ibrahim, senin.

ia menyebut pergerakan harga emas juga dipengaruhi oleh nilai tukar rupiah yang diproyeksi melemah sepanjang pekan ini.

menurutnya, rupiah berpotensi bergerak di kisaran rp16.700-rp 16.790 per dolar as dan dapat menyentuh rp16.800 per dolar as.

ibrahim memaparkan setidaknya tiga faktor yang membuat harga emas kembali berfluktuasi, yaitu dinamika politik di as, spekulasi kebijakan bank sentral, serta situasi geopolitik global.

ia menyoroti perkembangan politik amerika serikat setelah pemerintahannya kembali berjalan usai 43 hari mengalami shutdown.

“data tenaga kerja as yang dirilis untuk september naik, bukan oktober.

oktober itu memasuki masa liburnya pemerintahan federal.

ini membuat indeks dolar kembali mengalami penguatan,” katanya.

ia juga menjelaskan keragaman pandangan pejabat the federal reserve terkait arah suku bunga.

menurutnya, testimoni pejabat seperti lorie logan, susan m.

collins, patrick de fontnouvelle, dan john williams menunjukkan belum adanya konsensus.

“pernyataannya berbeda-beda.

lorie logan menyerukan mempertahankan suku bunga, susan collins skeptis terhadap pemangkasan, sementara john williams membuka peluang penurunan suku bunga tanpa mengganggu target inflasi,” ujar ibrahim.

ia menilai data tenaga kerja oktober yang akan dirilis desember menjadi kunci untuk membaca dampak shutdown terhadap perekonomian as dan arah kebijakan suku bunga berikutnya.

selain itu, sentimen geopolitik turut menekan harga emas.

ibrahim menyoroti ketegangan antara as dan ukraina terkait usulan gencatan senjata yang dianggap sebagai posisi sulit bagi presiden ukraina volodymyr zelenski.

“situasinya seperti buah simalakama.

kalau menerima proposal, banyak wilayah yang hilang.

kalau menolak, wilayah yang dikuasai rusia bisa bertambah,” ujarnya.

ia menambahkan, kondisi kian rumit karena kiriman rudal jarak jauh dari nato dan as tetap berlanjut, meski proposal perdamaian diajukan.

menurutnya, situasi ini membuat harga emas bergerak dalam rentang sempit pada pekan ini.

ibrahim memproyeksi harga emas hingga akhir tahun dapat mencapai 4.380 dolar as per troy ons.

namun ia menilai sulit untuk menembus level 4.500-4.700 dolar as karena harga masih ditutup di kisaran 4.065 dolar as per troy ons pada akhir pekan lalu.

“untuk logam mulia pun kemungkinan besar hanya di rp2,60 juta per gram pada akhir tahun,” katanya."
